"BOSTON CITY WEATHER SERVICE OFFICE, MA US (USW00094701)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1905-07-18,,94,72,0.00,0.0,0.0
1905-07-19,,94,73,0.02,0.0,0.0
1905-07-20,,86,70,0.00,0.0,0.0
1905-07-21,,75,63,0.00,0.0,0.0
1905-07-22,,76,59,0.00,0.0,0.0
1905-07-23,,67,61,0.00,0.0,0.0
1905-07-24,,70,61,0.00,0.0,0.0
1905-07-25,,80,64,0.00,0.0,0.0
1905-07-26,,78,61,0.00,0.0,0.0
1905-07-27,,82,60,0.00,0.0,0.0
1905-07-28,,81,65,0.00,0.0,0.0
1905-07-29,,72,64,0.00,0.0,0.0
1905-07-30,,68,64,0.17,0.0,0.0
1905-07-31,,64,59,0.04,0.0,0.0
1905-08-01,,66,58,0.09,0.0,0.0
1905-08-02,,79,58,0.07,0.0,0.0
1905-08-03,,80,61,0.00,0.0,0.0
1905-08-04,,83,61,0.00,0.0,0.0
1905-08-05,,83,67,0.00,0.0,0.0
1905-08-06,,74,64,0.00,0.0,0.0
1905-08-07,,87,67,0.00,0.0,0.0
1905-08-08,,81,67,0.00,0.0,0.0
1905-08-09,,76,71,0.13,0.0,0.0
1905-08-10,,86,70,0.00,0.0,0.0
1905-08-11,,87,74,0.01,0.0,0.0
1905-08-12,,86,73,1.53,0.0,0.0
1905-08-13,,83,64,0.00,0.0,0.0
1905-08-14,,68,60,0.00,0.0,0.0
1905-08-15,,65,54,0.46,0.0,0.0
1905-08-16,,58,54,0.22,0.0,0.0
1905-08-17,,69,53,0.00,0.0,0.0
1905-08-18,,68,57,0.00,0.0,0.0
1905-08-19,,65,56,0.00,0.0,0.0
1905-08-20,,73,52,0.00,0.0,0.0
1905-08-21,,75,62,0.00,0.0,0.0
1905-08-22,,90,65,0.13,0.0,0.0
1905-08-23,,83,68,0.00,0.0,0.0
1905-08-24,,89,67,0.00,0.0,0.0
1905-08-25,,75,62,0.20,0.0,0.0
1905-08-26,,69,58,0.00,0.0,0.0
1905-08-27,,62,54,0.04,0.0,0.0
1905-08-28,,71,51,0.00,0.0,0.0
1905-08-29,,73,60,0.09,0.0,0.0
1905-08-30,,75,63,0.32,0.0,0.0
1905-08-31,,64,59,0.10,0.0,0.0
1905-09-01,,70,56,0.00,0.0,0.0
1905-09-02,,68,54,0.07,0.0,0.0
1905-09-03,,70,63,2.88,0.0,0.0
1905-09-04,,75,65,1.73,0.0,0.0
1905-09-05,,81,63,0.00,0.0,0.0
1905-09-06,,74,60,0.01,0.0,0.0
1905-09-07,,69,58,0.02,0.0,0.0
1905-09-08,,72,55,0.00,0.0,0.0
1905-09-09,,76,57,0.00,0.0,0.0
1905-09-10,,76,58,0.00,0.0,0.0
1905-09-11,,74,61,0.00,0.0,0.0
1905-09-12,,64,59,0.17,0.0,0.0
1905-09-13,,73,52,0.00,0.0,0.0
1905-09-14,,61,45,0.00,0.0,0.0
1905-09-15,,59,45,0.00,0.0,0.0
1905-09-16,,65,53,0.00,0.0,0.0
1905-09-17,,69,59,0.01,0.0,0.0
1905-09-18,,64,59,0.02,0.0,0.0
1905-09-19,,64,60,0.19,0.0,0.0
1905-09-20,,72,61,0.00,0.0,0.0
1905-09-21,,76,58,0.00,0.0,0.0
1905-09-22,,81,59,0.00,0.0,0.0
1905-09-23,,72,53,0.00,0.0,0.0
1905-09-24,,68,48,0.00,0.0,0.0
1905-09-25,,60,46,0.00,0.0,0.0
1905-09-26,,56,42,0.00,0.0,0.0
1905-09-27,,62,41,0.00,0.0,0.0
1905-09-28,,75,50,0.00,0.0,0.0
1905-09-29,,60,52,0.00,0.0,0.0
1905-09-30,,66,55,0.00,0.0,0.0
1905-10-01,,60,55,0.00,0.0,0.0
1905-10-02,,65,55,0.00,0.0,0.0
1905-10-03,,74,56,0.05,0.0,0.0
1905-10-04,,77,55,0.00,0.0,0.0
1905-10-05,,80,57,0.00,0.0,0.0
1905-10-06,,58,45,0.00,0.0,0.0
1905-10-07,,59,41,0.00,0.0,0.0
1905-10-08,,75,46,0.00,0.0,0.0
1905-10-09,,69,54,0.00,0.0,0.0
1905-10-10,,55,46,0.00,0.0,0.0
1905-10-11,,56,48,0.00,0.0,0.0
1905-10-12,,60,44,0.13,0.0,0.0
1905-10-13,,57,42,0.00,0.0,0.0
1905-10-14,,68,49,0.00,0.0,0.0
1905-10-15,,77,50,0.00,0.0,0.0
1905-10-16,,78,56,0.00,0.0,0.0
1905-10-17,,66,50,0.00,0.0,0.0
1905-10-18,,70,47,0.00,0.0,0.0
1905-10-19,,75,64,0.09,0.0,0.0
1905-10-20,,64,52,0.55,0.0,0.0
1905-10-21,,52,39,0.00,0.0,0.0
1905-10-22,,53,36,0.00,0.0,0.0
1905-10-23,,53,38,0.00,0.0,0.0
1905-10-24,,62,41,0.00,0.0,0.0
1905-10-25,,53,37,0.00,0.0,0.0
1905-10-26,,42,32,0.00,0.0,0.0
1905-10-27,,48,32,0.00,0.0,0.0
1905-10-28,,55,43,0.00,0.0,0.0
1905-10-29,,45,38,0.00,0.0,0.0
1905-10-30,,47,34,0.00,0.0,0.0
1905-10-31,,54,35,0.00,0.0,0.0
1905-11-01,,64,37,0.00,0.0,0.0
1905-11-02,,46,33,0.00,0.0,0.0
1905-11-03,,52,32,0.00,0.0,0.0
1905-11-04,,50,40,0.48,0.0,0.0
1905-11-05,,54,36,0.00,0.0,0.0
1905-11-06,,52,43,0.15,0.0,0.0
1905-11-07,,44,39,0.00,0.0,0.0
1905-11-08,,48,37,0.00,0.0,0.0
1905-11-09,,46,35,0.00,0.0,0.0
1905-11-10,,46,33,0.00,0.0,0.0
1905-11-11,,50,29,0.00,0.0,0.0
1905-11-12,,56,38,0.00,0.0,0.0
1905-11-13,,56,24,0.00,0.0,0.0
1905-11-14,,30,16,0.00,0.0,0.0
1905-11-15,,46,22,0.04,0.0,0.0
1905-11-16,,50,41,0.00,0.0,0.0
1905-11-17,,44,37,0.00,0.0,0.0
1905-11-18,,46,35,0.00,0.0,0.0
1905-11-19,,42,28,0.00,0.0,0.0
1905-11-20,,38,23,0.00,0.0,0.0
1905-11-21,,50,29,0.00,0.0,0.0
1905-11-22,,54,34,0.00,0.0,0.0
1905-11-23,,59,42,0.00,0.0,0.0
1905-11-24,,64,48,0.02,0.0,0.0
1905-11-25,,63,42,0.00,0.0,0.0
1905-11-26,,46,35,0.00,0.0,0.0
1905-11-27,,47,34,0.00,0.0,0.0
1905-11-28,,40,27,0.03,0.0,0.0
1905-11-29,,62,40,1.05,0.0,0.0
1905-11-30,,47,13,0.00,0.0,0.0
1905-12-01,,33,12,0.00,0.0,0.0
1905-12-02,,54,26,0.00,0.0,0.0
1905-12-03,,61,39,0.90,0.0,0.0
1905-12-04,,39,28,0.02,0.0,0.0
1905-12-05,,35,22,0.00,0.0,0.0
1905-12-06,,38,25,0.00,0.0,0.0
1905-12-07,,46,35,0.00,0.0,0.0
1905-12-08,,55,36,0.00,0.0,0.0
1905-12-09,,39,36,0.07,0.0,0.0
1905-12-10,,37,18,0.83,3.5,4.0
1905-12-11,,32,15,0.00,0.0,3.0
1905-12-12,,28,20,0.00,0.0,3.0
1905-12-13,,44,20,0.00,0.0,3.0
1905-12-14,,36,13,0.00,0.0,3.0
1905-12-15,,23,8,0.00,0.0,3.0
1905-12-16,,32,20,0.00,0.0,2.0
1905-12-17,,37,19,0.00,0.0,2.0
1905-12-18,,51,25,0.00,0.0,1.0
1905-12-19,,44,33,0.00,0.0,1.0
1905-12-20,,47,36,0.00,0.0,0.0
1905-12-21,,51,36,0.85,0.0,0.0
1905-12-22,,50,40,0.00,0.0,0.0
1905-12-23,,41,37,0.16,0.0,0.0
1905-12-24,,38,28,0.01,0.0,0.0
1905-12-25,,37,24,0.00,0.0,0.0
1905-12-26,,41,26,0.00,0.0,0.0
1905-12-27,,51,32,0.00,0.0,0.0
1905-12-28,,55,36,0.00,0.0,0.0
1905-12-29,,58,38,0.39,0.0,0.0
1905-12-30,,45,37,0.00,0.0,0.0
1905-12-31,,44,35,0.00,0.0,0.0
1906-01-01,,41,32,0.02,0.3,0.0
1906-01-02,,33,26,0.00,0.0,0.0
1906-01-03,,35,22,0.27,0.0,0.0
1906-01-04,,58,35,0.62,0.6,0.0
1906-01-05,,43,37,0.00,0.0,0.0
1906-01-06,,41,31,0.02,0.2,0.0
1906-01-07,,34,,0.00,0.0,0.0
1906-01-08,,,16,0.00,0.0,0.0
1906-01-09,,28,10,0.05,0.8,1.0
1906-01-10,,26,9,0.00,0.0,1.0
1906-01-11,,35,15,0.00,0.0,0.0
1906-01-12,,54,34,0.07,0.0,0.0
1906-01-13,,37,33,0.00,0.0,0.0
1906-01-14,,37,25,0.19,4.2,4.0
1906-01-15,,38,24,0.00,0.0,4.0
1906-01-16,,52,33,1.05,0.0,0.0
1906-01-17,,42,32,0.00,0.0,0.0
1906-01-18,,44,31,0.07,0.0,0.0
1906-01-19,,38,25,0.00,0.0,0.0
1906-01-20,,46,24,0.00,0.0,0.0
1906-01-21,,68,46,0.00,0.0,0.0
1906-01-22,,63,48,0.00,0.0,0.0
1906-01-23,,68,53,0.06,0.0,0.0
1906-01-24,,60,25,0.40,0.0,0.0
1906-01-25,,26,19,0.00,0.0,0.0
1906-01-26,,34,20,0.00,0.0,0.0
1906-01-27,,48,29,0.00,0.0,0.0
1906-01-28,,46,35,0.14,0.0,0.0
1906-01-29,,36,15,0.00,0.0,0.0
1906-01-30,,48,25,0.00,0.0,0.0
1906-01-31,,56,37,0.00,0.0,0.0
1906-02-01,,47,34,0.00,0.0,0.0
1906-02-02,,38,6,0.00,0.0,0.0
1906-02-03,,18,-1,0.00,0.0,0.0
1906-02-04,,42,16,0.00,0.0,0.0
1906-02-05,,43,15,0.04,0.3,0.0
1906-02-06,,20,3,0.00,0.0,0.0
1906-02-07,,23,9,0.00,0.0,0.0
1906-02-08,,30,9,0.00,0.0,0.0
1906-02-09,,36,28,1.02,4.0,3.0
1906-02-10,,37,23,0.00,0.0,2.0
1906-02-11,,25,12,0.00,0.0,2.0
1906-02-12,,38,24,0.00,0.0,2.0
